transaction_id,timestamp,customer_id,amount_aed,transaction_type,merchant_category,channel,city,country,device_id,high_amount_flag,is_fraud
T0000395,18-08-2025 10:10,C00688,224.18,TRANSFER_IN,Fashion,Web,Abu Dhabi,AE,DEV680507,0,0
T0002144,18-08-2025 10:18,C00700,282.57,ATM,Utilities,Mobile,Dubai,AE,DEV812173,0,0
T0000240,18-08-2025 10:35,C00035,73.49,ONLINE,Electronics,Mobile,Abu Dhabi,AE,DEV730264,0,0
T0007791,18-08-2025 11:05,C00944,331.88,BILL_PAYMENT,Grocery,Mobile,Dubai,US,DEV405348,0,0
T0004817,18-08-2025 11:37,C00660,314.2,ATM,Electronics,ATM,Abu Dhabi,AE,DEV633842,0,0
T0003645,18-08-2025 11:53,C00272,1230.19,ONLINE,Fashion,POS,Dubai,AE,DEV680281,0,0
T0003532,18-08-2025 12:01,C00383,1243.33,ONLINE,Grocery,Mobile,Umm Al Quwain,AE,DEV109648,0,0
T0007467,18-08-2025 14:03,C00269,174.16,TRANSFER_OUT,Entertainment,Web,Dubai,AE,DEV626934,0,0
T0002629,18-08-2025 14:29,C00832,607.23,TRANSFER_OUT,Restaurants,Branch,Umm Al Quwain,AE,DEV169016,0,0
T0006708,18-08-2025 14:33,C00621,131.2,POS,Utilities,ATM,Dubai,AE,DEV935149,0,0
T0001985,18-08-2025 14:34,C00715,545.79,ONLINE,Education,Mobile,Abu Dhabi,AE,DEV381812,0,0
T0004110,18-08-2025 14:43,C00041,196.15,TRANSFER_IN,Education,Mobile,Sharjah,AE,DEV583784,0,0
T0009298,18-08-2025 15:33,C00527,164.9,POS,Entertainment,Mobile,Fujairah,IN,DEV705759,0,0
T0000461,18-08-2025 15:44,C00202,362.95,ATM,Grocery,Web,Dubai,AE,DEV341586,0,0
T0005151,18-08-2025 16:52,C00557,896.3,TRANSFER_OUT,Grocery,Web,Ajman,PH,DEV430774,0,0
T0008342,18-08-2025 17:01,C00284,192.39,ONLINE,Fuel,POS,Abu Dhabi,AE,DEV471943,0,0
T0007162,18-08-2025 17:11,C00017,70.23,TRANSFER_OUT,Entertainment,Mobile,Sharjah,AE,DEV325811,0,0
T0000809,18-08-2025 17:38,C00848,707.41,BILL_PAYMENT,Fuel,Mobile,Ajman,AE,DEV556787,0,0
T0003005,18-08-2025 17:50,C00331,163.78,ONLINE,Fuel,Mobile,Abu Dhabi,AE,DEV338234,0,0
T0002090,18-08-2025 18:01,C00232,427.47,POS,Grocery,Mobile,Abu Dhabi,AE,DEV121104,0,0
T0005903,18-08-2025 18:03,C00936,401.16,TRANSFER_OUT,Healthcare,Mobile,Abu Dhabi,AE,DEV387730,0,0
T0008044,18-08-2025 18:34,C00292,567.53,ONLINE,Grocery,POS,Ajman,AE,DEV972954,0,0
T0005869,18-08-2025 18:37,C00753,41.27,POS,Fuel,ATM,Abu Dhabi,AE,DEV581175,0,0
T0001127,18-08-2025 18:56,C00333,289.77,ONLINE,Travel,Mobile,Sharjah,AE,DEV885768,0,0
T0007013,18-08-2025 19:05,C00160,1090.29,POS,Entertainment,Web,Abu Dhabi,AE,DEV931586,0,0
T0004021,18-08-2025 19:16,C00352,3392.21,ONLINE,Education,Mobile,Dubai,AE,DEV520960,0,0
T0000624,18-08-2025 21:22,C00239,59.88,POS,Healthcare,Mobile,Sharjah,AE,DEV719472,0,0
T0002450,18-08-2025 21:42,C00500,71.15,TRANSFER_OUT,Fuel,Web,Dubai,AE,DEV764112,0,0
T0006014,18-08-2025 22:27,C00438,223.61,ONLINE,Fuel,Mobile,Dubai,AE,DEV330452,0,0
T0004517,18-08-2025 22:56,C00877,705.52,POS,Education,Mobile,Fujairah,AE,DEV684398,0,0
T0003924,18-08-2025 23:52,C00630,164.09,BILL_PAYMENT,Education,Mobile,Sharjah,AE,DEV733556,0,0
T0001920,18-08-2025 23:53,C00959,175.05,TRANSFER_OUT,Electronics,Mobile,Dubai,AE,DEV297517,0,0
T0005090,19-08-2025 00:11,C00642,203.02,ONLINE,Education,Web,Abu Dhabi,AE,DEV972402,0,0
T0000632,19-08-2025 01:36,C00971,181.41,BILL_PAYMENT,Electronics,Mobile,Umm Al Quwain,AE,DEV832317,0,0
T0001353,19-08-2025 01:48,C00653,493.39,TRANSFER_OUT,Fuel,Web,Abu Dhabi,OM,DEV274544,0,0
T0002559,19-08-2025 02:19,C00770,727.37,POS,Healthcare,Web,Dubai,IN,DEV767611,0,0
T0003250,19-08-2025 03:09,C00648,45.42,ATM,Fashion,Web,Abu Dhabi,US,DEV852189,0,0
T0009493,19-08-2025 03:16,C00670,343.63,POS,Fashion,Mobile,Ajman,AE,DEV584297,0,0
T0008055,19-08-2025 03:20,C00648,112.36,POS,Utilities,Web,Abu Dhabi,AE,DEV646371,0,0
T0009562,19-08-2025 03:34,C00098,440.35,BILL_PAYMENT,Fuel,Web,Dubai,AE,DEV740115,0,0
T0004911,19-08-2025 04:12,C00377,194,ONLINE,Education,Mobile,Ras Al Khaimah,AE,DEV651292,0,0
T0008322,19-08-2025 04:18,C00528,62.6,POS,Restaurants,Web,Fujairah,QA,DEV884137,0,0
T0002215,19-08-2025 04:28,C00123,174.32,ONLINE,Travel,Web,Dubai,IN,DEV653913,0,0
T0000249,19-08-2025 04:30,C00811,66.14,ONLINE,Grocery,Mobile,Fujairah,AE,DEV326763,0,0
T0006149,19-08-2025 04:53,C00433,330.18,BILL_PAYMENT,Travel,Mobile,Abu Dhabi,AE,DEV789445,0,0
T0000870,19-08-2025 05:26,C00474,377.95,POS,Fuel,Mobile,Ras Al Khaimah,AE,DEV430965,0,0
T0005773,19-08-2025 05:30,C00714,3926.97,BILL_PAYMENT,Fashion,ATM,Dubai,US,DEV381781,0,0
T0001177,19-08-2025 05:31,C00596,272.15,POS,Electronics,POS,Dubai,AE,DEV780971,0,0
T0008357,19-08-2025 05:32,C00838,353.81,POS,Grocery,Web,Ras Al Khaimah,AE,DEV297105,0,0
T0008694,19-08-2025 06:23,C00306,55.13,BILL_PAYMENT,Restaurants,POS,Dubai,SA,DEV836435,0,0
T0006601,19-08-2025 06:51,C00886,565.52,POS,Grocery,Branch,Dubai,AE,DEV855184,0,0
T0003358,19-08-2025 07:46,C00959,701.96,POS,Fuel,Web,Dubai,AE,DEV180313,0,1
T0004795,19-08-2025 07:49,C00154,161.65,ONLINE,Education,Mobile,Dubai,AE,DEV681479,0,0
T0006496,19-08-2025 09:05,C00439,3041.07,TRANSFER_IN,Healthcare,Mobile,Dubai,AE,DEV879388,0,0
T0006296,19-08-2025 09:32,C00216,1014.02,ONLINE,Entertainment,Web,Ajman,AE,DEV366512,0,0
T0004518,19-08-2025 09:36,C00571,1070.67,ONLINE,Restaurants,Mobile,Dubai,AE,DEV272528,0,0
T0001091,19-08-2025 10:16,C00266,220.01,ATM,Fashion,Web,Ras Al Khaimah,AE,DEV831646,0,1
T0000426,19-08-2025 12:47,C00396,75.06,POS,Restaurants,Web,Dubai,AE,DEV192674,0,0
T0003233,19-08-2025 12:53,C00094,86.36,ONLINE,Education,Mobile,Ajman,AE,DEV426905,0,0
T0001905,19-08-2025 13:53,C00228,1047.56,POS,Electronics,Web,Fujairah,AE,DEV102476,0,0
T0006878,19-08-2025 14:05,C00551,4571.72,TRANSFER_OUT,Grocery,Mobile,Abu Dhabi,AE,DEV536011,0,0
T0004612,19-08-2025 14:06,C00738,1265.52,POS,Travel,Web,Al Ain,AE,DEV900139,0,0
T0009626,19-08-2025 14:19,C00944,1058.42,ATM,Electronics,Mobile,Dubai,AE,DEV524164,0,0
T0006080,19-08-2025 14:34,C00025,482.74,ATM,Healthcare,Mobile,Sharjah,AE,DEV757871,0,0
T0004222,19-08-2025 15:04,C00524,570.95,ONLINE,Electronics,Web,Dubai,AE,DEV773950,0,0
T0006732,19-08-2025 15:56,C00795,476.67,ONLINE,Fuel,Web,Sharjah,AE,DEV742099,0,0
T0005075,19-08-2025 16:11,C00003,281.23,POS,Restaurants,Mobile,Dubai,SA,DEV803288,0,0
T0009134,19-08-2025 16:38,C00002,72.9,ATM,Fuel,Mobile,Umm Al Quwain,AE,DEV872772,0,0
T0007062,19-08-2025 17:36,C00430,352.12,POS,Education,Web,Abu Dhabi,AE,DEV478958,0,0
T0001721,19-08-2025 17:48,C00168,32.42,POS,Fashion,POS,Fujairah,IN,DEV724605,0,0
T0008512,19-08-2025 17:51,C00702,157.88,ONLINE,Restaurants,ATM,Sharjah,QA,DEV870500,0,0
T0004455,19-08-2025 20:39,C00098,50.25,TRANSFER_OUT,Travel,Web,Ajman,AE,DEV516170,0,0
T0009615,19-08-2025 20:52,C00731,185.37,ATM,Grocery,Mobile,Abu Dhabi,AE,DEV262485,0,0
T0008762,19-08-2025 21:04,C00296,343.58,ONLINE,Electronics,Mobile,Sharjah,AE,DEV264361,0,0
T0005149,19-08-2025 21:16,C00476,164.62,TRANSFER_OUT,Education,Mobile,Abu Dhabi,AE,DEV923513,0,0
T0003767,19-08-2025 22:16,C00107,1690.17,ONLINE,Travel,Web,Dubai,AE,DEV648279,0,0
T0009823,19-08-2025 22:49,C00823,205.59,ATM,Education,ATM,Dubai,AE,DEV658629,0,0
T0005925,19-08-2025 22:49,C00232,586.13,ATM,Entertainment,ATM,Fujairah,AE,DEV965825,0,0
T0006763,19-08-2025 23:01,C00079,350.09,POS,Fuel,ATM,Dubai,AE,DEV169625,0,0
T0001124,19-08-2025 23:18,C00634,286.3,ONLINE,Fashion,Mobile,Dubai,AE,DEV510432,0,0
T0006978,19-08-2025 23:54,C00443,41.26,POS,Fashion,Mobile,Dubai,AE,DEV830470,0,0
T0009421,19-08-2025 23:57,C00728,170.53,ONLINE,Fuel,Mobile,Dubai,AE,DEV972336,0,0
T0008139,20-08-2025 00:03,C00266,238.79,TRANSFER_OUT,Healthcare,Mobile,Ras Al Khaimah,AE,DEV867245,0,0
T0005560,20-08-2025 01:02,C00133,27.37,ONLINE,Electronics,Web,Sharjah,AE,DEV359486,0,0
T0009888,20-08-2025 01:32,C00969,1145.09,BILL_PAYMENT,Restaurants,Web,Abu Dhabi,AE,DEV445346,0,0
T0006489,20-08-2025 01:36,C00523,615.47,TRANSFER_OUT,Fuel,Web,Sharjah,AE,DEV520433,0,0
T0001227,20-08-2025 02:38,C00830,425.15,POS,Restaurants,Mobile,Sharjah,AE,DEV349877,0,0
T0005850,20-08-2025 02:38,C00791,37.97,BILL_PAYMENT,Electronics,Mobile,Sharjah,US,DEV408116,0,0
T0004503,20-08-2025 02:57,C00988,759.87,ONLINE,Grocery,Mobile,Ajman,AE,DEV701195,0,1
T0003837,20-08-2025 03:44,C00182,156.06,ATM,Education,Mobile,Ajman,AE,DEV474390,0,0
T0007164,20-08-2025 03:52,C00779,622.25,TRANSFER_OUT,Entertainment,Mobile,Ajman,AE,DEV494566,0,0
T0008003,20-08-2025 05:14,C00145,270.68,BILL_PAYMENT,Grocery,Mobile,Abu Dhabi,AE,DEV467276,0,0
T0004998,20-08-2025 05:30,C00357,304.08,TRANSFER_IN,Restaurants,Web,Abu Dhabi,UK,DEV813981,0,0
T0004870,20-08-2025 05:32,C00652,951.4,ONLINE,Healthcare,Mobile,Abu Dhabi,IN,DEV793302,0,0
T0004474,20-08-2025 05:35,C00740,313.43,TRANSFER_IN,Fashion,Mobile,Dubai,AE,DEV197956,0,0
T0000234,20-08-2025 07:08,C00371,693.44,ONLINE,Fuel,POS,Ajman,AE,DEV242512,0,0
T0006081,20-08-2025 07:10,C00736,1225.09,POS,Utilities,Web,Abu Dhabi,AE,DEV342728,0,0
T0003721,20-08-2025 07:30,C00939,204.9,ATM,Fashion,Web,Abu Dhabi,AE,DEV908738,0,0
T0007710,20-08-2025 07:48,C00176,112.99,ONLINE,Entertainment,Web,Umm Al Quwain,AE,DEV278686,0,0
T0008724,20-08-2025 08:19,C00048,260.72,ONLINE,Utilities,Mobile,Sharjah,AE,DEV395316,0,0
T0007209,20-08-2025 08:26,C00897,191.23,ONLINE,Travel,Branch,Dubai,AE,DEV279809,0,0
T0002761,20-08-2025 08:55,C00719,499.85,POS,Restaurants,Mobile,Sharjah,AE,DEV747830,0,0
T0008091,20-08-2025 09:08,C00126,258.34,POS,Travel,Mobile,Al Ain,AE,DEV196905,0,0
T0001119,20-08-2025 10:02,C00788,62.47,TRANSFER_OUT,Entertainment,ATM,Dubai,AE,DEV100086,0,0
T0003753,20-08-2025 10:07,C00454,182.08,ONLINE,Grocery,Web,Ras Al Khaimah,AE,DEV621054,0,0
T0007637,20-08-2025 10:22,C00361,209.8,TRANSFER_OUT,Fashion,Web,Sharjah,AE,DEV957618,0,0
T0004696,20-08-2025 10:23,C00492,833.12,ONLINE,Travel,Web,Sharjah,AE,DEV297553,0,0
T0001371,20-08-2025 11:46,C00804,87.92,POS,Fashion,Mobile,Dubai,AE,DEV674587,0,0
T0006852,20-08-2025 12:26,C00746,672.57,POS,Entertainment,Branch,Abu Dhabi,AE,DEV524578,0,0
T0000996,20-08-2025 12:34,C00281,2824.08,TRANSFER_OUT,Grocery,ATM,Umm Al Quwain,AE,DEV536835,0,0
T0004831,20-08-2025 12:40,C00662,3289.68,TRANSFER_OUT,Entertainment,Mobile,Al Ain,AE,DEV423517,0,0
T0005807,20-08-2025 13:21,C00531,2136.11,ONLINE,Education,Branch,Ras Al Khaimah,AE,DEV582012,0,0
T0008891,20-08-2025 13:23,C00748,159.59,TRANSFER_OUT,Travel,Web,Ras Al Khaimah,AE,DEV209367,0,0
T0009501,20-08-2025 13:36,C00251,545.31,BILL_PAYMENT,Electronics,Web,Dubai,AE,DEV617463,0,0
T0005968,20-08-2025 14:03,C00060,191.63,TRANSFER_OUT,Grocery,Web,Dubai,US,DEV537298,0,0
T0001696,20-08-2025 14:13,C00399,76.47,ONLINE,Electronics,Mobile,Sharjah,AE,DEV933213,0,0
T0006261,20-08-2025 15:30,C00838,411.94,ONLINE,Electronics,Mobile,Ras Al Khaimah,AE,DEV574672,0,0
T0004473,20-08-2025 16:19,C00583,201.08,TRANSFER_OUT,Education,Mobile,Abu Dhabi,OM,DEV354470,0,0
T0001197,20-08-2025 17:27,C00079,323.13,ATM,Grocery,Mobile,Dubai,AE,DEV488488,0,0
T0001129,20-08-2025 17:37,C00070,87.96,ONLINE,Utilities,Web,Dubai,AE,DEV976244,0,0
T0003624,20-08-2025 18:04,C00431,112.47,ONLINE,Grocery,Web,Abu Dhabi,AE,DEV448660,0,0
T0004622,20-08-2025 18:10,C00005,813.77,ATM,Fuel,ATM,Sharjah,AE,DEV769998,0,0
T0009702,20-08-2025 18:34,C00866,21.45,TRANSFER_IN,Healthcare,Mobile,Abu Dhabi,AE,DEV967540,0,0
T0006180,20-08-2025 18:43,C00552,246.26,ONLINE,Grocery,Mobile,Abu Dhabi,AE,DEV679748,0,0
T0000762,20-08-2025 18:46,C00427,2339.42,ONLINE,Entertainment,Web,Abu Dhabi,AE,DEV933938,0,0
T0007621,20-08-2025 18:58,C00605,247,ONLINE,Fuel,Web,Fujairah,AE,DEV438864,0,0
T0006381,20-08-2025 19:03,C00792,669.62,ONLINE,Travel,Web,Ajman,AE,DEV339033,0,0
T0003733,20-08-2025 19:10,C00646,86.97,BILL_PAYMENT,Electronics,Mobile,Abu Dhabi,AE,DEV871006,0,0
T0001168,20-08-2025 20:20,C00434,390.97,POS,Grocery,Mobile,Sharjah,AE,DEV706887,0,0
T0003400,20-08-2025 21:02,C00174,239.74,POS,Restaurants,Web,Abu Dhabi,AE,DEV893067,0,0
T0009331,20-08-2025 21:48,C00220,137.84,BILL_PAYMENT,Restaurants,Mobile,Ajman,AE,DEV391851,0,0
T0005979,20-08-2025 21:54,C00888,1232.05,POS,Healthcare,Mobile,Abu Dhabi,AE,DEV409802,0,1
T0009218,20-08-2025 22:33,C00392,115.55,TRANSFER_OUT,Travel,ATM,Sharjah,AE,DEV597399,0,0
T0001189,20-08-2025 22:40,C00156,877.47,ONLINE,Fuel,Mobile,Umm Al Quwain,AE,DEV107672,0,0
T0002047,20-08-2025 22:44,C00854,54.35,ONLINE,Entertainment,Mobile,Dubai,AE,DEV490163,0,0
T0001017,20-08-2025 23:30,C00804,660.57,TRANSFER_OUT,Utilities,Mobile,Dubai,OM,DEV632143,0,0
T0005142,20-08-2025 23:56,C00690,835.54,TRANSFER_OUT,Utilities,Web,Abu Dhabi,AE,DEV852743,0,0
T0005200,21-08-2025 01:18,C00088,134.6,ONLINE,Fashion,POS,Ras Al Khaimah,AE,DEV914346,0,0
T0001446,21-08-2025 01:43,C00183,341.4,POS,Restaurants,ATM,Fujairah,AE,DEV650058,0,0
T0006015,21-08-2025 02:20,C00839,89.97,BILL_PAYMENT,Grocery,Mobile,Ras Al Khaimah,PH,DEV941112,0,0
T0009296,21-08-2025 02:22,C00909,166.28,ONLINE,Restaurants,Web,Dubai,AE,DEV533346,0,0
T0006012,21-08-2025 03:09,C00841,667.3,POS,Electronics,Mobile,Dubai,AE,DEV713072,0,0
T0002041,21-08-2025 04:28,C00146,1516.83,POS,Utilities,Web,Dubai,AE,DEV560974,0,0
T0003271,21-08-2025 04:43,C00918,29.48,POS,Entertainment,Web,Dubai,AE,DEV309763,0,0
T0008838,21-08-2025 05:33,C00205,137.76,ATM,Healthcare,Mobile,Sharjah,AE,DEV466565,0,0
T0001590,21-08-2025 05:46,C00438,47.44,TRANSFER_IN,Healthcare,Web,Dubai,OM,DEV200933,0,0
T0005965,21-08-2025 06:13,C00322,241.18,BILL_PAYMENT,Grocery,Web,Dubai,AE,DEV686304,0,0
T0009074,21-08-2025 06:53,C00171,39.34,TRANSFER_OUT,Fashion,Web,Dubai,AE,DEV699007,0,0
T0007110,21-08-2025 07:16,C00901,605.86,POS,Entertainment,Web,Dubai,AE,DEV376405,0,0
T0005446,21-08-2025 07:30,C00375,119.4,POS,Entertainment,Mobile,Dubai,IN,DEV296143,0,1
T0008099,21-08-2025 07:46,C00349,541.55,ONLINE,Utilities,Web,Sharjah,AE,DEV363959,0,0
T0009449,21-08-2025 07:59,C00808,434.36,ATM,Travel,Mobile,Dubai,US,DEV802016,0,0
T0007729,21-08-2025 08:36,C00288,774.3,ATM,Grocery,Web,Dubai,AE,DEV341305,0,0
T0002178,21-08-2025 08:39,C00542,2027.13,ONLINE,Healthcare,Web,Dubai,AE,DEV234382,0,0
T0009053,21-08-2025 10:18,C00084,306.24,POS,Healthcare,Web,Ajman,AE,DEV387006,0,0
T0008274,21-08-2025 10:36,C00042,660.95,POS,Entertainment,Mobile,Abu Dhabi,AE,DEV874537,0,0
T0001307,21-08-2025 10:48,C00681,114.15,ATM,Grocery,Mobile,Abu Dhabi,PK,DEV905512,0,0
T0000066,21-08-2025 11:35,C00133,241.64,POS,Healthcare,Mobile,Sharjah,AE,DEV556915,0,0
T0001067,21-08-2025 11:35,C00973,974.47,ONLINE,Restaurants,Mobile,Ras Al Khaimah,AE,DEV371768,0,0
T0005896,21-08-2025 11:53,C00340,121.43,TRANSFER_IN,Grocery,Mobile,Dubai,AE,DEV755765,0,0
T0000470,21-08-2025 13:11,C00060,189.79,POS,Fashion,Mobile,Dubai,AE,DEV355233,0,0
T0007474,21-08-2025 13:31,C00581,180.12,POS,Healthcare,Web,Ras Al Khaimah,AE,DEV669252,0,0
T0004488,21-08-2025 13:50,C00183,324.93,ONLINE,Fuel,Branch,Al Ain,AE,DEV992883,0,0
T0007087,21-08-2025 13:58,C00938,852.73,POS,Restaurants,Web,Dubai,AE,DEV151488,0,0
T0002449,21-08-2025 14:07,C00885,275.31,POS,Grocery,Web,Abu Dhabi,AE,DEV192714,0,0
T0008826,21-08-2025 15:00,C00526,408.8,POS,Fashion,Mobile,Abu Dhabi,AE,DEV726576,0,0
T0009773,21-08-2025 15:32,C00550,256.54,POS,Fuel,POS,Dubai,AE,DEV311251,0,0
T0005678,21-08-2025 15:53,C00513,165.28,POS,Restaurants,Web,Ajman,AE,DEV988941,0,0
T0005586,21-08-2025 16:00,C00849,425.5,BILL_PAYMENT,Fuel,Web,Abu Dhabi,AE,DEV758211,0,0
T0006661,21-08-2025 16:37,C00946,298.1,TRANSFER_OUT,Grocery,ATM,Abu Dhabi,AE,DEV667232,0,0
T0007411,21-08-2025 17:07,C00053,129.73,POS,Fashion,Mobile,Abu Dhabi,AE,DEV245158,0,0
T0005247,21-08-2025 17:54,C00752,52.88,TRANSFER_OUT,Fuel,Mobile,Sharjah,AE,DEV212961,0,0
T0009792,21-08-2025 17:57,C00016,220.96,ATM,Grocery,Mobile,Al Ain,UK,DEV852309,0,0
T0004018,21-08-2025 19:29,C00838,104.43,ONLINE,Grocery,ATM,Ras Al Khaimah,AE,DEV704272,0,0
T0008271,21-08-2025 20:11,C00191,680.37,ONLINE,Entertainment,Web,Ras Al Khaimah,AE,DEV364793,0,0
T0005373,21-08-2025 22:58,C00437,234.46,ONLINE,Travel,Web,Dubai,AE,DEV401870,0,0
T0006716,21-08-2025 23:20,C00769,195.37,POS,Electronics,Mobile,Fujairah,AE,DEV661166,0,0
T0004823,21-08-2025 23:46,C00030,7.78,ONLINE,Grocery,ATM,Abu Dhabi,AE,DEV470817,0,0
T0002281,22-08-2025 00:05,C00566,208.78,POS,Electronics,Mobile,Abu Dhabi,AE,DEV707063,0,0
T0007988,22-08-2025 00:10,C00816,47.39,ONLINE,Fuel,Mobile,Dubai,AE,DEV860980,0,0
T0002507,22-08-2025 00:53,C00277,401.4,TRANSFER_OUT,Fuel,Web,Ajman,AE,DEV703964,0,0
T0000637,22-08-2025 01:02,C00329,1381.95,POS,Electronics,Mobile,Abu Dhabi,AE,DEV843046,0,0
T0001078,22-08-2025 01:58,C00884,1232.62,POS,Utilities,Mobile,Abu Dhabi,AE,DEV149144,0,0
T0002897,22-08-2025 02:09,C00401,213.54,TRANSFER_OUT,Utilities,Web,Al Ain,AE,DEV155600,0,0
T0004719,22-08-2025 02:39,C00805,65.56,POS,Fuel,Mobile,Ras Al Khaimah,AE,DEV557549,0,0
T0008690,22-08-2025 02:43,C00498,906.06,POS,Electronics,Web,Dubai,AE,DEV320633,0,0
T0004766,22-08-2025 03:12,C00092,52.64,POS,Entertainment,Mobile,Abu Dhabi,SA,DEV513074,0,0
T0009187,22-08-2025 03:18,C00242,476.41,TRANSFER_OUT,Entertainment,Web,Abu Dhabi,AE,DEV611666,0,0
T0009031,22-08-2025 03:26,C00397,372.54,ONLINE,Healthcare,Web,Dubai,OM,DEV210493,0,0
T0006687,22-08-2025 03:32,C00653,38.97,TRANSFER_IN,Fuel,Mobile,Abu Dhabi,AE,DEV458014,0,0
T0009545,22-08-2025 03:43,C00555,333.6,ONLINE,Utilities,Web,Abu Dhabi,QA,DEV663300,0,0
T0000108,22-08-2025 04:07,C00624,324.05,TRANSFER_IN,Entertainment,Web,Dubai,AE,DEV531100,0,0
T0006802,22-08-2025 04:25,C00472,369.81,ONLINE,Entertainment,POS,Dubai,AE,DEV760261,0,0
T0001395,22-08-2025 04:30,C00207,124.24,POS,Education,Web,Dubai,UK,DEV917806,0,0
T0000070,22-08-2025 04:58,C00356,205.78,POS,Entertainment,Mobile,Abu Dhabi,AE,DEV594585,0,0
T0004590,22-08-2025 05:18,C00515,266.64,ONLINE,Education,Web,Abu Dhabi,AE,DEV186429,0,0
T0006674,22-08-2025 05:40,C00353,779.94,TRANSFER_OUT,Education,Web,Sharjah,AE,DEV815078,0,0
T0004639,22-08-2025 05:52,C00274,195.19,TRANSFER_IN,Restaurants,POS,Abu Dhabi,AE,DEV511137,0,0
T0008127,22-08-2025 06:01,C00733,341.41,ONLINE,Fashion,ATM,Sharjah,AE,DEV384241,0,0
T0006583,22-08-2025 06:15,C00065,102.05,POS,Restaurants,Web,Ajman,AE,DEV558432,0,0
T0008070,22-08-2025 06:19,C00815,62.91,ATM,Electronics,Mobile,Dubai,AE,DEV944371,0,0
T0008174,22-08-2025 06:34,C00037,378.82,ONLINE,Entertainment,Web,Dubai,UK,DEV826308,0,0
T0008784,22-08-2025 06:58,C00804,134.53,ONLINE,Education,Branch,Dubai,AE,DEV359113,0,0
T0001901,22-08-2025 07:11,C00270,300.87,ONLINE,Fashion,Mobile,Dubai,AE,DEV554912,0,0
T0005931,22-08-2025 07:28,C00902,50.38,POS,Utilities,ATM,Abu Dhabi,AE,DEV787393,0,0
T0009795,22-08-2025 08:05,C00368,1215.01,ONLINE,Healthcare,Mobile,Sharjah,AE,DEV805101,0,1
T0002638,22-08-2025 08:43,C00714,360.86,ATM,Restaurants,Web,Dubai,AE,DEV308633,0,0
T0006262,22-08-2025 09:00,C00603,1479.83,TRANSFER_IN,Education,ATM,Ajman,IN,DEV875548,0,0
T0005417,22-08-2025 09:55,C00147,1734.81,TRANSFER_OUT,Education,Mobile,Dubai,AE,DEV940751,0,0
T0002796,22-08-2025 10:01,C00978,507.37,ONLINE,Fashion,Web,Abu Dhabi,AE,DEV387784,0,0
T0008247,22-08-2025 11:51,C00334,204.12,ONLINE,Fuel,Web,Umm Al Quwain,AE,DEV917034,0,0
T0000592,22-08-2025 11:57,C00988,256.04,ONLINE,Fashion,ATM,Ajman,US,DEV216039,0,0
T0008238,22-08-2025 12:40,C00022,1470.27,ONLINE,Entertainment,Web,Abu Dhabi,AE,DEV651911,0,0
T0000678,22-08-2025 12:41,C00859,128.52,ONLINE,Restaurants,Branch,Abu Dhabi,AE,DEV534687,0,0
T0009115,22-08-2025 15:09,C00720,77.42,TRANSFER_OUT,Entertainment,Web,Dubai,AE,DEV626988,0,0
T0009634,22-08-2025 15:22,C00568,122.94,POS,Utilities,Mobile,Abu Dhabi,AE,DEV987777,0,0
T0000370,22-08-2025 15:28,C00048,363.71,TRANSFER_IN,Utilities,Mobile,Sharjah,PK,DEV471243,0,0
T0002774,22-08-2025 16:00,C00806,113.48,POS,Restaurants,Web,Dubai,AE,DEV242490,0,0
T0001573,22-08-2025 16:35,C00730,2013.35,ONLINE,Grocery,Web,Ras Al Khaimah,AE,DEV992670,0,0
T0006854,22-08-2025 16:46,C00329,174.26,BILL_PAYMENT,Restaurants,Mobile,Abu Dhabi,SA,DEV895089,0,0
T0009708,22-08-2025 16:54,C00398,276.54,POS,Travel,ATM,Abu Dhabi,AE,DEV100108,0,0
T0001071,22-08-2025 18:30,C00853,848.58,POS,Fashion,Web,Abu Dhabi,AE,DEV940696,0,0
T0006505,22-08-2025 18:45,C00984,345.76,TRANSFER_OUT,Fashion,Mobile,Fujairah,AE,DEV511307,0,0
T0008280,22-08-2025 19:08,C00502,598.02,POS,Travel,Mobile,Ajman,AE,DEV157170,0,0
T0004029,22-08-2025 19:16,C00666,133.79,POS,Electronics,Branch,Abu Dhabi,AE,DEV251446,0,0
T0005567,22-08-2025 20:10,C00747,132.85,ONLINE,Travel,Mobile,Abu Dhabi,AE,DEV905727,0,0
T0009747,22-08-2025 20:12,C00204,93.29,TRANSFER_OUT,Fuel,Web,Ras Al Khaimah,AE,DEV514105,0,0
T0006681,22-08-2025 20:30,C00720,620.1,POS,Utilities,POS,Dubai,AE,DEV328829,0,0
T0002213,22-08-2025 20:30,C00692,372.99,ONLINE,Grocery,Mobile,Ras Al Khaimah,AE,DEV998791,0,0
T0008832,22-08-2025 20:31,C00293,181.67,ONLINE,Electronics,Mobile,Abu Dhabi,AE,DEV573985,0,0
T0000058,22-08-2025 21:12,C00878,402.6,POS,Grocery,POS,Ras Al Khaimah,AE,DEV884072,0,0
T0006542,22-08-2025 21:27,C00281,495.71,TRANSFER_OUT,Grocery,Web,Umm Al Quwain,AE,DEV195807,0,0
T0005551,22-08-2025 21:56,C00520,171,TRANSFER_OUT,Fashion,Web,Al Ain,AE,DEV511756,0,0
T0007271,22-08-2025 22:31,C00796,654.43,POS,Healthcare,Mobile,Dubai,AE,DEV284065,0,0
